10000
128	112	3	100	396000	0.00102
0	128	3	100	44000	0.001022
48	128	3	100	12000	0.001024
128	0	3	100	76000	0.001026
128	14	3	100	40000	0.00105
62	128	3	100	84000	0.00105
32	128	3	100	16000	0.00106
128	48	3	100	20000	0.001064
128	32	3	100	44000	0.001078
30	128	3	100	4000	0.001087
128	14	3	100	36000	0.001127
128	14	3	100	12000	0.001141
128	62	3	100	24000	0.001155
128	62	3	100	12000	0.001163
48	128	3	100	4000	0.001185
128	62	3	100	192000	0.001188
128	0	3	100	52000	0.001188
128	46	3	100	16000	0.001188
128	16	3	100	48000	0.001188
128	30	3	100	24000	0.001188
128	46	3	100	8000	0.001189
0	128	3	100	84000	0.001204
30	128	3	100	4000	0.001206
46	128	3	100	12000	0.001213
128	48	3	100	112000	0.001222
128	112	3	100	80000	0.001227
112	128	3	100	16000	0.001241
128	0	3	100	20000	0.001242
128	112	3	100	64000	0.001251
128	46	3	100	16000	0.001264
62	128	3	100	20000	0.001264
128	0	3	100	24000	0.001273
128	64	3	100	20000	0.001277
128	32	3	100	84000	0.001285
128	30	3	100	32000	0.001295
62	128	3	100	756000	0.001295
128	64	3	100	100000	0.001302
48	128	3	100	100000	0.001338
128	112	3	100	36000	0.001349
128	0	3	100	128000	0.001359
128	62	3	100	36000	0.001383
30	128	3	100	16000	0.001411
128	48	3	100	276000	0.001422
112	128	3	100	16000	0.001426
128	14	3	100	72000	0.001427
128	46	3	100	64000	0.001432
128	46	3	100	28000	0.001432
128	0	3	100	20000	0.001434
128	46	3	100	132000	0.001437
128	112	3	100	44000	0.001438
128	64	3	100	44000	0.001444
128	30	3	100	44000	0.001447
64	128	3	100	12000	0.001455
128	30	3	100	24000	0.001463
128	62	3	100	96000	0.001478
128	62	3	100	76000	0.001484
128	62	3	100	20000	0.001492
128	48	3	100	32000	0.001518
32	128	3	100	60000	0.001519
128	30	3	100	156000	0.001565
128	16	3	100	72000	0.001565
128	30	3	100	108000	0.001567
112	128	3	100	676000	0.001572
128	62	3	100	116000	0.001593
48	128	3	100	124000	0.00161
32	128	3	100	28000	0.001626
16	128	3	100	112000	0.001637
112	128	3	100	12000	0.001643
128	0	3	100	724000	0.001648
128	0	3	100	8000	0.001648
128	14	3	100	168000	0.001661
128	14	3	100	24000	0.001663
128	62	3	100	40000	0.001666
46	128	3	100	8000	0.001669
112	128	3	100	24000	0.001671
128	16	3	100	16000	0.001673
128	0	3	100	228000	0.001691
128	62	3	100	12000	0.001692
128	32	3	100	52000	0.001696
128	62	3	100	308000	0.001721
128	112	3	100	72000	0.001727
64	128	3	100	36000	0.001727
128	0	3	100	64000	0.001732
112	128	3	100	12000	0.001752
128	0	3	100	60000	0.001758
128	0	3	100	68000	0.00176
128	30	3	100	44000	0.001769
128	14	3	100	192000	0.001772
128	112	3	100	12000	0.001774
128	0	3	100	32000	0.001777
128	30	3	100	52000	0.001777
128	112	3	100	96000	0.001789
128	14	3	100	128000	0.001789
128	64	3	100	168000	0.001789
128	112	3	100	84000	0.001811
112	128	3	100	80000	0.001811
128	62	3	100	28000	0.001816
128	64	3	100	160000	0.001825
0	128	3	100	36000	0.001827
128	30	3	100	332000	0.001829
46	128	3	100	4000	0.001853
48	128	3	100	8000	0.001874
46	128	3	100	12000	0.001888
128	32	3	100	72000	0.001892
128	30	3	100	32000	0.001905
0	128	3	100	44000	0.001917
128	30	3	100	224000	0.001948
128	64	3	100	36000	0.001951
16	128	3	100	124000	0.001955
128	62	3	100	44000	0.001975
128	32	3	100	76000	0.001996
128	30	3	100	28000	0.002
128	30	3	100	48000	0.002001
16	128	3	100	124000	0.002001
128	30	3	100	44000	0.002008
112	128	3	100	24000	0.002016
112	128	3	100	12000	0.002037
128	48	3	100	388000	0.00205
128	16	3	100	72000	0.002055
128	16	3	100	12000	0.002056
128	46	3	100	120000	0.002059
32	128	3	100	8000	0.002067
128	46	3	100	132000	0.002069
128	0	3	100	72000	0.002071
0	128	3	100	8000	0.002098
128	64	3	100	164000	0.00211
32	128	3	100	108000	0.002118
62	128	3	100	4000	0.002126
128	46	3	100	136000	0.002136
128	46	3	100	268000	0.002137
48	128	3	100	80000	0.002151
128	30	3	100	300000	0.002165
112	128	3	100	72000	0.002174
112	128	3	100	16000	0.002175
62	128	3	100	36000	0.002175
128	14	3	100	128000	0.002179
128	32	3	100	468000	0.002214
128	30	3	100	156000	0.002214
128	16	3	100	100000	0.002222
128	0	3	100	156000	0.002237
128	48	3	100	248000	0.002244
128	64	3	100	196000	0.002244
128	16	3	100	120000	0.00225
64	128	3	100	120000	0.00225
128	46	3	100	28000	0.002257
0	128	3	100	8000	0.002259
128	62	3	100	36000	0.002262
128	16	3	100	64000	0.002273
16	128	3	100	96000	0.002284
128	14	3	100	144000	0.00231
30	128	3	100	60000	0.00231
128	0	3	100	60000	0.00232
128	62	3	100	36000	0.002324
46	128	3	100	36000	0.002333
128	0	3	100	164000	0.002348
48	128	3	100	36000	0.002357
128	14	3	100	20000	0.002371
128	32	3	100	44000	0.00238
128	64	3	100	28000	0.002381
30	128	3	100	56000	0.002382
48	128	3	100	80000	0.00239
128	30	3	100	16000	0.002391
128	62	3	100	44000	0.002395
128	32	3	100	224000	0.002397
128	46	3	100	136000	0.002397
62	128	3	100	40000	0.002407
128	62	3	100	28000	0.002409
128	48	3	100	28000	0.002409
128	14	3	100	32000	0.002418
62	128	3	100	44000	0.002421
128	30	3	100	148000	0.002454
128	0	3	100	108000	0.002473
0	128	3	100	80000	0.002474
128	112	3	100	232000	0.002479
128	0	3	100	28000	0.002487
128	62	3	100	148000	0.0025
128	14	3	100	12000	0.002503
48	128	3	100	84000	0.002511
64	128	3	100	52000	0.002518
128	16	3	100	236000	0.002521
128	112	3	100	32000	0.002523
128	46	3	100	104000	0.002527
112	128	3	100	4000	0.00253
128	32	3	100	184000	0.002538
128	64	3	100	96000	0.002538
30	128	3	100	8000	0.002564
128	16	3	100	24000	0.002565
128	32	3	100	12000	0.002566
128	46	3	100	4000	0.002608
0	128	3	100	8000	0.002618
128	16	3	100	128000	0.002623
128	48	3	100	4000	0.002623
128	0	3	100	76000	0.002629
128	62	3	100	20000	0.002632
128	46	3	100	24000	0.002632
128	62	3	100	100000	0.002635
128	64	3	100	24000	0.002649
128	46	3	100	120000	0.002649
128	32	3	100	320000	0.00265
30	128	3	100	28000	0.002654
128	62	3	100	316000	0.002658
128	62	3	100	24000	0.002659
128	32	3	100	88000	0.002663
46	128	3	100	12000	0.002689
32	128	3	100	8000	0.002704
128	48	3	100	328000	0.002706
64	128	3	100	16000	0.002723
62	128	3	100	16000	0.002725
128	16	3	100	116000	0.002739
128	48	3	100	32000	0.002747
128	48	3	100	168000	0.002761
30	128	3	100	16000	0.002767
128	46	3	100	52000	0.002771
62	128	3	100	24000	0.002786
128	0	3	100	48000	0.002798
48	128	3	100	40000	0.002798
128	46	3	100	64000	0.002807
128	64	3	100	72000	0.002808
128	46	3	100	28000	0.002816
30	128	3	100	20000	0.002836
128	0	3	100	412000	0.002847
0	128	3	100	108000	0.002853
128	46	3	100	104000	0.002871
128	32	3	100	56000	0.002875
128	46	3	100	68000	0.00288
128	48	3	100	188000	0.002905
112	128	3	100	32000	0.002906
128	64	3	100	84000	0.002912
128	32	3	100	108000	0.00292
128	0	3	100	100000	0.002931
128	14	3	100	56000	0.002939
128	112	3	100	24000	0.002943
30	128	3	100	72000	0.002957
128	62	3	100	4000	0.002974
128	32	3	100	360000	0.003008
128	46	3	100	360000	0.00301
0	128	3	100	12000	0.00301
128	48	3	100	40000	0.003014
128	46	3	100	84000	0.003025
0	128	3	100	28000	0.003025
128	32	3	100	96000	0.003032
128	112	3	100	44000	0.003035
128	0	3	100	12000	0.003036
128	30	3	100	148000	0.003036
128	0	3	100	12000	0.003037
128	16	3	100	32000	0.003047
32	128	3	100	48000	0.003056
128	62	3	100	48000	0.003058
64	128	3	100	32000	0.003095
46	128	3	100	4000	0.003104
128	32	3	100	464000	0.00311
128	64	3	100	180000	0.003141
128	30	3	100	32000	0.003149
128	32	3	100	40000	0.003153
128	30	3	100	108000	0.003176
128	64	3	100	52000	0.003184
16	128	3	100	580000	0.003191
128	16	3	100	112000	0.003198
128	32	3	100	132000	0.003208
62	128	3	100	40000	0.003225
128	14	3	100	244000	0.00324
0	128	3	100	4000	0.003248
0	128	3	100	12000	0.003255
128	64	3	100	440000	0.003274
128	46	3	100	120000	0.003283
128	16	3	100	108000	0.003291
128	64	3	100	24000	0.003292
128	62	3	100	84000	0.003293
128	64	3	100	52000	0.003296
16	128	3	100	896000	0.003322
128	48	3	100	52000	0.003335
32	128	3	100	40000	0.003359
128	16	3	100	64000	0.003379
128	46	3	100	48000	0.003382
32	128	3	100	16000	0.003392
128	16	3	100	204000	0.003409
128	30	3	100	44000	0.003413
128	62	3	100	24000	0.003418
16	128	3	100	16000	0.003436
128	14	3	100	32000	0.00344
128	16	3	100	184000	0.003466
128	46	3	100	36000	0.003468
128	48	3	100	228000	0.003485
16	128	3	100	1500000	0.003487
32	128	3	100	28000	0.003497
62	128	3	100	44000	0.003513
128	46	3	100	340000	0.003521
62	128	3	100	96000	0.003527
128	46	3	100	228000	0.003539
128	0	3	100	32000	0.003541
128	112	3	100	12000	0.003541
128	62	3	100	28000	0.00355
32	128	3	100	4000	0.003564
30	128	3	100	32000	0.003565
16	128	3	100	292000	0.00357
128	64	3	100	136000	0.003571
128	112	3	100	44000	0.003573
128	0	3	100	100000	0.003581
128	46	3	100	48000	0.003587
128	32	3	100	84000	0.003623
128	0	3	100	104000	0.003628
30	128	3	100	124000	0.003632
128	32	3	100	68000	0.003634
128	62	3	100	248000	0.003664
128	112	3	100	24000	0.003665
128	14	3	100	208000	0.003678
128	32	3	100	64000	0.003683
46	128	3	100	36000	0.003687
128	46	3	100	20000	0.003688
16	128	3	100	48000	0.003689
128	0	3	100	100000	0.003699
30	128	3	100	92000	0.003738
16	128	3	100	1124000	0.003744
46	128	3	100	24000	0.003752
128	0	3	100	168000	0.003754
64	128	3	100	8000	0.003755
128	62	3	100	76000	0.003756
128	64	3	100	152000	0.00376
128	112	3	100	240000	0.003762
32	128	3	100	144000	0.003778
128	14	3	100	48000	0.003783
128	62	3	100	8000	0.00383
32	128	3	100	12000	0.00383
128	16	3	100	8000	0.003833
128	112	3	100	8000	0.003834
128	32	3	100	8000	0.003834
0	128	3	100	24000	0.003835
14	128	3	100	100000	0.003843
128	30	3	100	52000	0.003847
128	62	3	100	32000	0.003851
16	128	3	100	12000	0.003856
128	0	3	100	20000	0.003863
62	128	3	100	36000	0.003863
128	32	3	100	84000	0.00387
112	128	3	100	72000	0.003878
128	30	3	100	144000	0.003889
16	128	3	100	20000	0.003897
128	0	3	100	112000	0.003898
128	62	3	100	264000	0.003918
128	30	3	100	244000	0.003919
128	46	3	100	192000	0.003934
46	128	3	100	32000	0.003935
128	46	3	100	32000	0.003949
128	14	3	100	52000	0.003963
128	46	3	100	40000	0.003966
128	62	3	100	140000	0.003966
128	14	3	100	8000	0.00397
128	16	3	100	28000	0.003971
62	128	3	100	1068000	0.00398
0	128	3	100	52000	0.003989
128	48	3	100	44000	0.003991
128	64	3	100	68000	0.003994
30	128	3	100	44000	0.004016
128	16	3	100	212000	0.004023
46	128	3	100	16000	0.004023
128	48	3	100	12000	0.004024
46	128	3	100	20000	0.004026
16	128	3	100	100000	0.004028
128	14	3	100	16000	0.004038
128	30	3	100	40000	0.004065
128	0	3	100	28000	0.004068
46	128	3	100	52000	0.004071
64	128	3	100	20000	0.004073
16	128	3	100	16000	0.004078
30	128	3	100	84000	0.004084
128	46	3	100	36000	0.004092
46	128	3	100	28000	0.004104
32	128	3	100	20000	0.004107
128	112	3	100	144000	0.004109
128	14	3	100	96000	0.004111
0	128	3	100	12000	0.004114
64	128	3	100	8000	0.00412
14	128	3	100	12000	0.004125
112	128	3	100	32000	0.004127
112	128	3	100	32000	0.00413
16	128	3	100	16000	0.004133
32	128	3	100	36000	0.004149
128	30	3	100	728000	0.004171
128	46	3	100	272000	0.004172
64	128	3	100	24000	0.00418
128	46	3	100	124000	0.004181
128	0	3	100	244000	0.004183
128	64	3	100	56000	0.004186
128	16	3	100	24000	0.004187
128	16	3	100	36000	0.004187
112	128	3	100	4000	0.004195
128	112	3	100	120000	0.004197
62	128	3	100	592000	0.004212
128	48	3	100	448000	0.004231
112	128	3	100	96000	0.004237
128	46	3	100	100000	0.004242
128	14	3	100	28000	0.004242
128	48	3	100	56000	0.004258
128	64	3	100	32000	0.00426
128	32	3	100	16000	0.00427
128	32	3	100	108000	0.004271
62	128	3	100	12000	0.004274
128	16	3	100	196000	0.004278
14	128	3	100	80000	0.004292
46	128	3	100	108000	0.004299
0	128	3	100	8000	0.004307
64	128	3	100	40000	0.004311
32	128	3	100	76000	0.004317
128	16	3	100	8000	0.004318
14	128	3	100	48000	0.004327
46	128	3	100	8000	0.00433
14	128	3	100	4000	0.004331
128	30	3	100	108000	0.004346
62	128	3	100	32000	0.004348
128	0	3	100	356000	0.00435
62	128	3	100	40000	0.004366
64	128	3	100	16000	0.004371
46	128	3	100	8000	0.004374
62	128	3	100	16000	0.004376
128	62	3	100	8000	0.00438
112	128	3	100	20000	0.004381
128	46	3	100	36000	0.004383
128	46	3	100	112000	0.004384
128	64	3	100	32000	0.004385
128	112	3	100	120000	0.004389
62	128	3	100	28000	0.004393
64	128	3	100	4000	0.004398
128	0	3	100	12000	0.004402
14	128	3	100	20000	0.004425
46	128	3	100	28000	0.00443
128	32	3	100	212000	0.004432
128	46	3	100	12000	0.004434
128	112	3	100	120000	0.004435
128	30	3	100	176000	0.004448
128	14	3	100	12000	0.004449
14	128	3	100	80000	0.004449
64	128	3	100	20000	0.00445
128	16	3	100	112000	0.004457
112	128	3	100	12000	0.004464
0	128	3	100	4000	0.004467
128	64	3	100	84000	0.004474
128	16	3	100	8000	0.004474
62	128	3	100	12000	0.004475
30	128	3	100	156000	0.004496
62	128	3	100	8000	0.004503
64	128	3	100	32000	0.004511
128	14	3	100	36000	0.004514
112	128	3	100	24000	0.004514
16	128	3	100	8000	0.004517
128	16	3	100	60000	0.004519
128	0	3	100	16000	0.004522
128	32	3	100	352000	0.004522
48	128	3	100	12000	0.00453
128	16	3	100	72000	0.004559
32	128	3	100	8000	0.004569
128	14	3	100	124000	0.004585
0	128	3	100	24000	0.004589
64	128	3	100	24000	0.004594
128	30	3	100	40000	0.004601
16	128	3	100	40000	0.004606
128	30	3	100	320000	0.004616
16	128	3	100	24000	0.004618
128	64	3	100	44000	0.004625
128	30	3	100	380000	0.004644
128	62	3	100	64000	0.004654
46	128	3	100	12000	0.004659
32	128	3	100	8000	0.004661
128	32	3	100	12000	0.004695
0	128	3	100	28000	0.004699
128	16	3	100	20000	0.0047
64	128	3	100	20000	0.00471
128	46	3	100	84000	0.004713
128	46	3	100	16000	0.004714
16	128	3	100	4000	0.004715
128	30	3	100	104000	0.004722
128	16	3	100	40000	0.004728
32	128	3	100	4000	0.004732
128	30	3	100	8000	0.004738
128	0	3	100	32000	0.00474
128	64	3	100	92000	0.004747
128	62	3	100	508000	0.00476
48	128	3	100	12000	0.004761
32	128	3	100	24000	0.00477
128	0	3	100	28000	0.004772
16	128	3	100	24000	0.004798
128	30	3	100	52000	0.0048
48	128	3	100	8000	0.004806
0	128	3	100	16000	0.004831
128	112	3	100	20000	0.004846
0	128	3	100	8000	0.004846
128	64	3	100	116000	0.00485
128	30	3	100	44000	0.004856
128	30	3	100	36000	0.004859
46	128	3	100	68000	0.004862
128	0	3	100	8000	0.004863
30	128	3	100	8000	0.004868
128	112	3	100	16000	0.004891
30	128	3	100	32000	0.004915
14	128	3	100	32000	0.004924
128	0	3	100	348000	0.004938
128	112	3	100	192000	0.004955
128	46	3	100	8000	0.004963
128	0	3	100	40000	0.004971
48	128	3	100	32000	0.004974
128	30	3	100	148000	0.004981
30	128	3	100	20000	0.005001
30	128	3	100	8000	0.005007
128	32	3	100	208000	0.005016
128	48	3	100	424000	0.005021
128	112	3	100	160000	0.005024
64	128	3	100	112000	0.005033
128	62	3	100	4000	0.005037
128	64	3	100	56000	0.005039
14	128	3	100	108000	0.005049
32	128	3	100	32000	0.005053
128	16	3	100	48000	0.005059
16	128	3	100	28000	0.005085
128	62	3	100	56000	0.005092
128	16	3	100	56000	0.005093
128	48	3	100	252000	0.005096
0	128	3	100	20000	0.005112
128	16	3	100	20000	0.005115
14	128	3	100	92000	0.005116
128	64	3	100	220000	0.005138
30	128	3	100	48000	0.005155
30	128	3	100	184000	0.005157
128	0	3	100	312000	0.005161
128	112	3	100	136000	0.005169
128	62	3	100	48000	0.005173
112	128	3	100	36000	0.005178
112	128	3	100	232000	0.005182
128	0	3	100	148000	0.005189
128	48	3	100	8000	0.005195
128	64	3	100	16000	0.005204
128	32	3	100	100000	0.005211
14	128	3	100	16000	0.005212
62	128	3	100	1320000	0.005222
128	112	3	100	8000	0.005224
128	48	3	100	32000	0.005224
32	128	3	100	8000	0.005228
128	14	3	100	68000	0.005232
0	128	3	100	20000	0.005232
128	32	3	100	168000	0.005233
128	64	3	100	28000	0.005237
32	128	3	100	28000	0.005237
0	128	3	100	100000	0.005243
0	128	3	100	40000	0.005245
62	128	3	100	892000	0.005256
128	0	3	100	8000	0.005265
128	64	3	100	8000	0.005265
128	48	3	100	52000	0.005269
128	14	3	100	116000	0.005273
62	128	3	100	32000	0.005273
128	46	3	100	92000	0.005284
128	0	3	100	168000	0.005286
14	128	3	100	24000	0.005287
128	0	3	100	16000	0.005291
16	128	3	100	80000	0.005342
30	128	3	100	196000	0.005343
64	128	3	100	12000	0.00535
30	128	3	100	8000	0.005351
64	128	3	100	36000	0.005363
128	14	3	100	112000	0.005367
46	128	3	100	32000	0.005367
128	30	3	100	148000	0.005378
62	128	3	100	20000	0.005379
128	14	3	100	16000	0.00538
128	64	3	100	40000	0.005389
30	128	3	100	200000	0.0054
128	112	3	100	160000	0.005402
14	128	3	100	40000	0.005407
112	128	3	100	52000	0.005442
48	128	3	100	12000	0.005445
46	128	3	100	16000	0.005454
128	0	3	100	68000	0.005464
64	128	3	100	48000	0.005472
128	46	3	100	32000	0.005473
32	128	3	100	24000	0.005476
64	128	3	100	28000	0.005484
128	30	3	100	136000	0.005495
64	128	3	100	32000	0.005495
128	0	3	100	152000	0.005535
62	128	3	100	44000	0.005567
32	128	3	100	28000	0.005567
30	128	3	100	40000	0.005569
128	48	3	100	168000	0.00557
0	128	3	100	16000	0.005574
128	112	3	100	356000	0.005577
128	48	3	100	36000	0.005581
48	128	3	100	8000	0.005588
30	128	3	100	12000	0.005597
48	128	3	100	48000	0.005598
48	128	3	100	24000	0.005602
16	128	3	100	12000	0.005603
64	128	3	100	56000	0.005613
128	0	3	100	96000	0.005615
30	128	3	100	8000	0.005617
128	64	3	100	92000	0.005622
30	128	3	100	32000	0.005622
128	46	3	100	16000	0.005623
48	128	3	100	16000	0.005637
128	46	3	100	36000	0.00564
128	62	3	100	16000	0.005648
128	14	3	100	104000	0.005662
46	128	3	100	84000	0.005664
46	128	3	100	8000	0.00567
64	128	3	100	8000	0.00568
64	128	3	100	20000	0.005686
48	128	3	100	16000	0.005687
64	128	3	100	36000	0.005692
128	112	3	100	296000	0.005704
128	32	3	100	52000	0.005713
62	128	3	100	16000	0.005714
128	0	3	100	216000	0.005732
128	64	3	100	12000	0.005733
128	14	3	100	48000	0.005736
128	48	3	100	24000	0.005748
46	128	3	100	16000	0.005753
128	0	3	100	8000	0.005757
14	128	3	100	124000	0.005757
128	16	3	100	112000	0.00576
16	128	3	100	1152000	0.005763
30	128	3	100	4000	0.005765
32	128	3	100	28000	0.005773
62	128	3	100	20000	0.005777
112	128	3	100	4000	0.005782
128	112	3	100	116000	0.005798
128	0	3	100	4000	0.005802
14	128	3	100	56000	0.005804
128	112	3	100	56000	0.005806
0	128	3	100	36000	0.005823
16	128	3	100	36000	0.005836
30	128	3	100	32000	0.005851
32	128	3	100	24000	0.005856
128	112	3	100	124000	0.005871
32	128	3	100	16000	0.005893
128	46	3	100	8000	0.005901
128	46	3	100	8000	0.005902
16	128	3	100	72000	0.005922
32	128	3	100	92000	0.00593
128	30	3	100	332000	0.005934
128	32	3	100	108000	0.005944
0	128	3	100	24000	0.005947
64	128	3	100	68000	0.005948
46	128	3	100	24000	0.005949
46	128	3	100	24000	0.00595
128	64	3	100	48000	0.005956
14	128	3	100	36000	0.005961
128	46	3	100	220000	0.005962
128	62	3	100	68000	0.005971
128	32	3	100	140000	0.005973
128	32	3	100	60000	0.005977
128	16	3	100	20000	0.005979
48	128	3	100	8000	0.005992
48	128	3	100	12000	0.005994
64	128	3	100	28000	0.006003
128	14	3	100	208000	0.006004
128	46	3	100	28000	0.006006
128	62	3	100	64000	0.00602
128	0	3	100	28000	0.006049
128	16	3	100	160000	0.006049
112	128	3	100	20000	0.006053
128	0	3	100	104000	0.006066
0	128	3	100	24000	0.006067
128	30	3	100	104000	0.006077
48	128	3	100	44000	0.006114
128	32	3	100	12000	0.006128
30	128	3	100	32000	0.006162
128	62	3	100	220000	0.006165
128	64	3	100	160000	0.006179
128	48	3	100	168000	0.006179
48	128	3	100	52000	0.006189
128	16	3	100	36000	0.006193
16	128	3	100	72000	0.006216
128	48	3	100	56000	0.006239
14	128	3	100	4000	0.006242
128	32	3	100	144000	0.006247
128	64	3	100	12000	0.006248
128	16	3	100	108000	0.006256
48	128	3	100	68000	0.006268
128	14	3	100	236000	0.00627
62	128	3	100	32000	0.006285
128	30	3	100	212000	0.006302
128	30	3	100	36000	0.006306
62	128	3	100	108000	0.006317
128	0	3	100	40000	0.006322
32	128	3	100	28000	0.006348
128	0	3	100	372000	0.00635
128	16	3	100	272000	0.006352
128	14	3	100	40000	0.006359
16	128	3	100	8000	0.006364
48	128	3	100	24000	0.006366
128	48	3	100	228000	0.006376
128	32	3	100	4000	0.006381
128	64	3	100	20000	0.006383
128	14	3	100	124000	0.006393
128	112	3	100	276000	0.006399
128	16	3	100	16000	0.0064
16	128	3	100	4000	0.006412
128	62	3	100	12000	0.006416
128	0	3	100	104000	0.006418
64	128	3	100	44000	0.006422
64	128	3	100	120000	0.006425
128	46	3	100	56000	0.006429
128	30	3	100	64000	0.006434
128	48	3	100	84000	0.006441
14	128	3	100	12000	0.006481
62	128	3	100	96000	0.006499
128	16	3	100	24000	0.006508
128	46	3	100	84000	0.006526
30	128	3	100	148000	0.006533
128	30	3	100	8000	0.006545
48	128	3	100	36000	0.006549
30	128	3	100	24000	0.006551
46	128	3	100	12000	0.006568
32	128	3	100	40000	0.006568
128	32	3	100	80000	0.006578
128	64	3	100	108000	0.006589
0	128	3	100	36000	0.006597
128	48	3	100	60000	0.006605
128	48	3	100	292000	0.006609
128	32	3	100	208000	0.006611
128	64	3	100	64000	0.006616
128	64	3	100	148000	0.006621
128	0	3	100	32000	0.006634
30	128	3	100	48000	0.006644
128	112	3	100	36000	0.006646
32	128	3	100	188000	0.006654
48	128	3	100	84000	0.006658
112	128	3	100	28000	0.006674
112	128	3	100	36000	0.006679
62	128	3	100	16000	0.006689
128	112	3	100	44000	0.006701
128	0	3	100	20000	0.006705
128	32	3	100	128000	0.006715
14	128	3	100	32000	0.006718
62	128	3	100	16000	0.006719
48	128	3	100	52000	0.006722
128	48	3	100	148000	0.006725
30	128	3	100	1172000	0.006727
128	48	3	100	64000	0.006743
62	128	3	100	20000	0.006752
128	46	3	100	208000	0.006765
128	16	3	100	208000	0.00678
128	64	3	100	180000	0.006784
128	32	3	100	64000	0.006786
16	128	3	100	96000	0.00679
128	64	3	100	16000	0.006799
128	62	3	100	8000	0.0068
32	128	3	100	72000	0.006811
128	32	3	100	40000	0.006812
14	128	3	100	20000	0.006816
0	128	3	100	4000	0.006827
32	128	3	100	84000	0.00683
128	14	3	100	20000	0.006838
16	128	3	100	8000	0.006851
0	128	3	100	8000	0.006853
128	46	3	100	28000	0.00687
46	128	3	100	12000	0.006878
128	46	3	100	36000	0.00688
128	32	3	100	140000	0.00689
128	30	3	100	68000	0.006906
0	128	3	100	24000	0.006911
128	14	3	100	216000	0.006926
128	14	3	100	56000	0.00693
