time: 2000000000
0 2 8000001
0 3 8000001
0 4 8000001
0 5 8000001
0 6 8000001
0 7 8000001
0 8 8000001
0 9 8000001
0 10 8000001
0 11 8000001
0 12 8000001
0 13 8000001
0 14 8000001
0 15 8000001
0 16 8000001
0 17 8000001
0 18 8000001
0 19 8000001
0 20 8000001
0 21 8000001
0 22 8000001
0 23 8000001
0 24 8000001
0 25 8000001
0 26 8000001
0 27 8000001
0 28 8000001
0 29 8000001
0 30 8000001
0 31 8000001
0 32 8000001
0 33 8000001
0 34 8000001
0 35 8000001
0 36 8000001
0 37 8000001
0 38 8000001
0 39 8000001
0 40 8000001
0 41 8000001
0 42 8000001
0 43 8000001
0 44 8000001
0 45 8000001
0 46 8000001
0 47 8000001
0 48 8000001
0 49 8000001
0 50 8000001
0 51 8000001
0 52 8000001
0 53 8000001
0 54 8000001
0 55 8000001
0 56 8000001
0 57 8000001
0 58 8000001
0 59 8000001
0 60 8000001
0 61 8000001
0 62 8000001
0 63 8000001
0 64 8000001
0 65 8000001
0 66 8000001
0 67 8000001
0 68 8000001
0 69 8000001
0 70 8000001
0 71 8000001
0 72 8000001
0 73 8000001
0 74 8000001
0 75 8000001
0 76 8000001
0 77 8000001
0 78 8000001
0 79 8000001
0 80 8000001
0 81 8000001
0 82 8000001
0 83 8000001
0 84 8000001
0 85 8000001
0 86 8000001
0 87 8000001
0 88 8000001
0 89 8000001
0 90 8000001
0 91 8000001
0 92 8000001
0 93 8000001
0 94 8000001
0 95 8000001
0 96 8000001
0 97 8000001
0 98 8000001
0 99 8000001
0 100 8000001
0 101 8000001
0 102 8000001
0 103 8000001
0 104 8000001
0 105 8000001
0 106 8000001
0 107 8000001
0 108 8000001
0 109 8000001
0 110 8000001
0 111 8000001
0 112 8000001
0 113 8000001
0 114 8000001
0 115 8000001
0 116 8000001
0 117 8000001
0 118 8000001
0 119 8000001
0 120 8000001
0 121 8000001
0 122 8000001
0 123 8000001
0 124 8000001
0 125 8000001
0 126 8000001
0 127 8000001
0 128 8000001
0 129 8000001
0 130 8000001
0 131 8000001
0 132 8000001
0 133 8000001
0 134 8000001
0 135 8000001
0 136 8000001
0 137 8000001
0 138 8000001
0 139 8000001
0 140 8000001
0 141 8000001
0 142 8000001
0 143 8000001
0 144 8000001
0 145 8000001
0 146 8000001
0 147 8000001
0 148 8000001
0 149 8000001
0 150 8000001
0 151 8000001
0 152 8000001
0 153 8000001
0 154 8000001
0 155 8000001
0 156 8000001
0 157 8000001
0 158 8000001
0 159 8000001
0 160 8000001
0 161 8000001
0 162 8000001
0 163 8000001
0 164 8000001
0 165 8000001
0 166 8000001
0 167 8000001
0 168 8000001
0 169 8000001
0 170 8000001
0 171 8000001
0 172 8000001
0 173 8000001
0 174 8000001
0 175 8000001
0 176 8000001
0 177 8000001
0 178 8000001
0 179 8000001
0 180 8000001
0 181 8000001
0 182 8000001
0 183 8000001
0 184 8000001
0 185 8000001
0 186 8000001
0 187 8000001
0 188 8000001
0 189 8000001
0 190 8000001
0 191 8000001
0 192 8000001
0 193 8000001
0 194 8000001
0 195 8000001
0 196 8000001
0 197 8000001
0 198 8000001
0 199 8000001
0 200 8000001
time: 2900000000
